scenario,condition,mode,chunk,action,source,deadline_exceeded,fallback_latched,raw_safe,repaired_safe,intervened,scale,reason,raw_action,executed_action,q_before,q_after
single_block,mixed_deadline_jitter,guarded,15,13,scripted_non_learned,True,True,False,True,True,0.0,deadline,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[-0.12326591599419172, -0.43192709065893886, -0.1025741976410291, -1.702427318953271, -0.14825900270361303, 1.8386799287645177, -0.03299999999999992]","[-0.12326591599419172, -0.43192709065893886, -0.1025741976410291, -1.702427318953271, -0.14825900270361303, 1.8386799287645177, -0.03299999999999992]"
single_block,mixed_deadline_jitter,guarded,15,14,scripted_non_learned,True,True,False,True,True,0.0,deadline,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[-0.12326591599419172, -0.43192709065893886, -0.1025741976410291, -1.702427318953271, -0.14825900270361303, 1.8386799287645177, -0.03299999999999992]","[-0.12326591599419172, -0.43192709065893886, -0.1025741976410291, -1.702427318953271, -0.14825900270361303, 1.8386799287645177, -0.03299999999999992]"
narrow_gate,fresh_safe_jitter,unguarded,0,0,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266505, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.26100000000000007, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266505, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.26100000000000007, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.0, -0.75, 0.0, -2.25, 0.0, 1.55, 0.75]","[0.004345054702844337, -0.7508073508935514, 0.006297622317814702, -2.2524748503756804, -0.017400000000000006, 1.5570121342205667, 0.756090518407885]"
narrow_gate,fresh_safe_jitter,unguarded,0,1,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266505, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.26100000000000007, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266505, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.26100000000000007, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.004345054702844337, -0.7508073508935514, 0.006297622317814702, -2.2524748503756804, -0.017400000000000006, 1.5570121342205667, 0.756090518407885]","[0.008690109405688673, -0.7516147017871029, 0.012595244635629404, -2.254949700751361, -0.03480000000000001, 1.5640242684411336, 0.7621810368157699]"
narrow_gate,fresh_safe_jitter,unguarded,0,2,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266503, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.261, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266503, -0.012110263403271593, 0.09446433476722053, -0.03712275563520606, -0.261, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.008690109405688673, -0.7516147017871029, 0.012595244635629404, -2.254949700751361, -0.03480000000000001, 1.5640242684411336, 0.7621810368157699]","[0.013035164108533009, -0.7524220526806543, 0.018892866953444106, -2.257424551127041, -0.05220000000000001, 1.5710364026617003, 0.7682715552236549]"
narrow_gate,fresh_safe_jitter,unguarded,0,3,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266506, -0.012110263403269927, 0.09446433476722052, -0.03712275563521272, -0.26100000000000007, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.06517582054266506, -0.012110263403269927, 0.09446433476722052, -0.03712275563521272, -0.26100000000000007, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.013035164108533009, -0.7524220526806543, 0.018892866953444106, -2.257424551127041, -0.05220000000000001, 1.5710364026617003, 0.7682715552236549]","[0.017380218811377347, -0.7532294035742056, 0.025190489271258807, -2.259899401502722, -0.06960000000000002, 1.578048536882267, 0.7743620736315397]"
narrow_gate,fresh_safe_jitter,unguarded,0,4,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266503, -0.012110263403271593, 0.09446433476722056, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827489, 1.0]","[0.06517582054266503, -0.012110263403271593, 0.09446433476722056, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827489, 1.0]","[0.017380218811377347, -0.7532294035742056, 0.025190489271258807, -2.259899401502722, -0.06960000000000002, 1.578048536882267, 0.7743620736315397]","[0.021725273514221682, -0.7540367544677571, 0.03148811158907351, -2.2623742518784025, -0.08700000000000002, 1.5850606711028339, 0.7804525920394247]"
narrow_gate,fresh_safe_jitter,unguarded,0,5,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266503, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.261, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.06517582054266503, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.261, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.021725273514221682, -0.7540367544677571, 0.03148811158907351, -2.2623742518784025, -0.08700000000000002, 1.5850606711028339, 0.7804525920394247]","[0.026070328217066018, -0.7548441053613085, 0.03778573390688821, -2.264849102254083, -0.10440000000000002, 1.5920728053234006, 0.7865431104473096]"
narrow_gate,fresh_safe_jitter,unguarded,0,6,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.2610000000000002, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.2610000000000002, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.026070328217066018, -0.7548441053613085, 0.03778573390688821, -2.264849102254083, -0.10440000000000002, 1.5920728053234006, 0.7865431104473096]","[0.030415382919910357, -0.75565145625486, 0.04408335622470291, -2.2673239526297633, -0.12180000000000003, 1.5990849395439672, 0.7926336288551946]"
narrow_gate,fresh_safe_jitter,unguarded,0,7,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266503, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266503, -0.012110263403271593, 0.09446433476722052, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.030415382919910357, -0.75565145625486, 0.04408335622470291, -2.2673239526297633, -0.12180000000000003, 1.5990849395439672, 0.7926336288551946]","[0.03476043762275469, -0.7564588071484114, 0.050380978542517614, -2.2697988030054437, -0.13920000000000005, 1.6060970737645341, 0.7987241472630795]"
narrow_gate,fresh_safe_jitter,unguarded,0,8,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266499, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266499, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.03476043762275469, -0.7564588071484114, 0.050380978542517614, -2.2697988030054437, -0.13920000000000005, 1.6060970737645341, 0.7987241472630795]","[0.039105492325599026, -0.7572661580419628, 0.05667860086033231, -2.272273653381124, -0.15660000000000002, 1.6131092079851008, 0.8048146656709645]"
narrow_gate,fresh_safe_jitter,unguarded,0,9,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722073, -0.03712275563521272, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722073, -0.03712275563521272, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.039105492325599026, -0.7572661580419628, 0.05667860086033231, -2.272273653381124, -0.15660000000000002, 1.6131092079851008, 0.8048146656709645]","[0.043450547028443365, -0.7580735089355143, 0.06297622317814702, -2.274748503756805, -0.17400000000000004, 1.6201213422056675, 0.8109051840788495]"
narrow_gate,fresh_safe_jitter,unguarded,0,10,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266499, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266499, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.043450547028443365, -0.7580735089355143, 0.06297622317814702, -2.274748503756805, -0.17400000000000004, 1.6201213422056675, 0.8109051840788495]","[0.0477956017312877, -0.7588808598290657, 0.06927384549596172, -2.2772233541324853, -0.19140000000000001, 1.6271334764262344, 0.8169957024867344]"
narrow_gate,fresh_safe_jitter,unguarded,0,11,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403269927, 0.09446433476722062, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403269927, 0.09446433476722062, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.0477956017312877, -0.7588808598290657, 0.06927384549596172, -2.2772233541324853, -0.19140000000000001, 1.6271334764262344, 0.8169957024867344]","[0.052140656434132036, -0.759688210722617, 0.07557146781377642, -2.2796982045081657, -0.20880000000000004, 1.634145610646801, 0.8230862208946194]"
narrow_gate,fresh_safe_jitter,unguarded,0,12,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722062, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722062, -0.03712275563520606, -0.261, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.052140656434132036, -0.759688210722617, 0.07557146781377642, -2.2796982045081657, -0.20880000000000004, 1.634145610646801, 0.8230862208946194]","[0.056485711136976376, -0.7604955616161685, 0.08186909013159113, -2.282173054883846, -0.22620000000000004, 1.641157744867368, 0.8291767393025042]"
narrow_gate,fresh_safe_jitter,unguarded,0,13,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.056485711136976376, -0.7604955616161685, 0.08186909013159113, -2.282173054883846, -0.22620000000000004, 1.641157744867368, 0.8291767393025042]","[0.060830765839820715, -0.7613029125097199, 0.08816671244940583, -2.2846479052595265, -0.24360000000000007, 1.6481698790879347, 0.8352672577103892]"
narrow_gate,fresh_safe_jitter,unguarded,0,14,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266499, -0.012110263403271593, 0.09446433476722062, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266499, -0.012110263403271593, 0.09446433476722062, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.060830765839820715, -0.7613029125097199, 0.08816671244940583, -2.2846479052595265, -0.24360000000000007, 1.6481698790879347, 0.8352672577103892]","[0.06517582054266505, -0.7621102634032714, 0.09446433476722053, -2.287122755635207, -0.261, 1.6551820133085013, 0.8413577761182742]"
narrow_gate,fresh_safe_jitter,unguarded,1,0,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266505, -0.7621102634032714, 0.09446433476722053, -2.287122755635207, -0.261, 1.6551820133085013, 0.8413577761182742]","[0.06952087524550939, -0.7629176142968228, 0.10076195708503523, -2.2895976060108874, -0.27840000000000004, 1.6621941475290682, 0.8474482945261591]"
narrow_gate,fresh_safe_jitter,unguarded,1,1,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266488, -0.012110263403271593, 0.09446433476722041, -0.03712275563521272, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266488, -0.012110263403271593, 0.09446433476722041, -0.03712275563521272, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06952087524550939, -0.7629176142968228, 0.10076195708503523, -2.2895976060108874, -0.27840000000000004, 1.6621941475290682, 0.8474482945261591]","[0.07386592994835371, -0.7637249651903742, 0.10705957940284992, -2.292072456386568, -0.2958, 1.669206281749635, 0.8535388129340441]"
narrow_gate,fresh_safe_jitter,unguarded,1,2,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.07386592994835371, -0.7637249651903742, 0.10705957940284992, -2.292072456386568, -0.2958, 1.669206281749635, 0.8535388129340441]","[0.07821098465119805, -0.7645323160839257, 0.11335720172066462, -2.2945473067622486, -0.3132, 1.6762184159702016, 0.859629331341929]"
narrow_gate,fresh_safe_jitter,unguarded,1,3,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266488, -0.012110263403269927, 0.09446433476722062, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827489, 1.0]","[0.06517582054266488, -0.012110263403269927, 0.09446433476722062, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827489, 1.0]","[0.07821098465119805, -0.7645323160839257, 0.11335720172066462, -2.2945473067622486, -0.3132, 1.6762184159702016, 0.859629331341929]","[0.08255603935404238, -0.765339666977477, 0.11965482403847932, -2.297022157137929, -0.33059999999999995, 1.6832305501907685, 0.865719849749814]"
narrow_gate,fresh_safe_jitter,unguarded,1,4,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.0651758205426653, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.26100000000000123, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.0651758205426653, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.26100000000000123, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.08255603935404238, -0.765339666977477, 0.11965482403847932, -2.297022157137929, -0.33059999999999995, 1.6832305501907685, 0.865719849749814]","[0.08690109405688673, -0.7661470178710285, 0.12595244635629405, -2.2994970075136094, -0.34800000000000003, 1.6902426844113352, 0.8718103681576989]"
narrow_gate,fresh_safe_jitter,unguarded,1,5,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266488, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266488, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.08690109405688673, -0.7661470178710285, 0.12595244635629405, -2.2994970075136094, -0.34800000000000003, 1.6902426844113352, 0.8718103681576989]","[0.09124614875973105, -0.7669543687645799, 0.13225006867410874, -2.30197185788929, -0.3654, 1.6972548186319019, 0.8779008865655838]"
narrow_gate,fresh_safe_jitter,unguarded,1,6,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.26099999999999957, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.09124614875973105, -0.7669543687645799, 0.13225006867410874, -2.30197185788929, -0.3654, 1.6972548186319019, 0.8779008865655838]","[0.0955912034625754, -0.7677617196581313, 0.13854769099192343, -2.3044467082649702, -0.3828, 1.7042669528524688, 0.8839914049734687]"
narrow_gate,fresh_safe_jitter,unguarded,1,7,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563521272, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722041, -0.03712275563521272, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.0955912034625754, -0.7677617196581313, 0.13854769099192343, -2.3044467082649702, -0.3828, 1.7042669528524688, 0.8839914049734687]","[0.09993625816541973, -0.7685690705516828, 0.14484531330973813, -2.306921558640651, -0.4002, 1.7112790870730354, 0.8900819233813537]"
narrow_gate,fresh_safe_jitter,unguarded,1,8,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266509, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.09993625816541973, -0.7685690705516828, 0.14484531330973813, -2.306921558640651, -0.4002, 1.7112790870730354, 0.8900819233813537]","[0.10428131286826407, -0.7693764214452342, 0.15114293562755285, -2.3093964090163315, -0.4176, 1.7182912212936021, 0.8961724417892387]"
narrow_gate,fresh_safe_jitter,unguarded,1,9,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.0651758205426653, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.0651758205426653, -0.012110263403271593, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850352, 0.09135777611827323, 1.0]","[0.10428131286826407, -0.7693764214452342, 0.15114293562755285, -2.3093964090163315, -0.4176, 1.7182912212936021, 0.8961724417892387]","[0.10862636757110843, -0.7701837723387857, 0.15744055794536754, -2.311871259392012, -0.43500000000000005, 1.725303355514169, 0.9022629601971236]"
narrow_gate,fresh_safe_jitter,unguarded,1,10,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266488, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.06517582054266488, -0.012110263403271593, 0.09446433476722083, -0.03712275563520606, -0.26099999999999957, 0.10518201330850019, 0.09135777611827489, 1.0]","[0.10862636757110843, -0.7701837723387857, 0.15744055794536754, -2.311871259392012, -0.43500000000000005, 1.725303355514169, 0.9022629601971236]","[0.11297142227395275, -0.7709911232323371, 0.16373818026318226, -2.3143461097676923, -0.4524, 1.7323154897347357, 0.9083534786050086]"
narrow_gate,fresh_safe_jitter,unguarded,1,11,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06517582054266509, -0.012110263403269927, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.06517582054266509, -0.012110263403269927, 0.09446433476722041, -0.03712275563520606, -0.2610000000000004, 0.10518201330850019, 0.09135777611827323, 1.0]","[0.11297142227395275, -0.7709911232323371, 0.16373818026318226, -2.3143461097676923, -0.4524, 1.7323154897347357, 0.9083534786050086]","[0.11731647697679709, -0.7717984741258884, 0.17003580258099696, -2.3168209601433727, -0.46980000000000005, 1.7393276239553024, 0.9144439970128935]"
narrow_gate,fresh_safe_jitter,unguarded,1,12,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.06958038746584481, 0.07175976837604348, 0.1685385903720056, 0.05672335480057855, -0.15144171591136457, 0.04577151302487814, 0.11442334090056239, 1.0]","[0.06958038746584481, 0.07175976837604348, 0.1685385903720056, 0.05672335480057855, -0.15144171591136457, 0.04577151302487814, 0.11442334090056239, 1.0]","[0.11731647697679709, -0.7717984741258884, 0.17003580258099696, -2.3168209601433727, -0.46980000000000005, 1.7393276239553024, 0.9144439970128935]","[0.12195516947452008, -0.7670144895674855, 0.18127170860579733, -2.3130394031566675, -0.479896114394091, 1.742379058156961, 0.9220722197395976]"
narrow_gate,fresh_safe_jitter,unguarded,1,13,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353432, 0.12719596477023198, 0.21749999999999978, 0.1187535138285134, -0.07902616503464105, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353432, 0.12719596477023198, 0.21749999999999978, 0.1187535138285134, -0.07902616503464105, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.12195516947452008, -0.7670144895674855, 0.18127170860579733, -2.3130394031566675, -0.479896114394091, 1.742379058156961, 0.9220722197395976]","[0.12678794992142237, -0.7585347585828034, 0.19577170860579732, -2.3051225022347666, -0.4851645253964004, 1.7428125591177641, 0.9307168302845221]"
narrow_gate,fresh_safe_jitter,unguarded,1,14,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353411, 0.12719596477023032, 0.21749999999999978, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353411, 0.12719596477023032, 0.21749999999999978, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.12678794992142237, -0.7585347585828034, 0.19577170860579732, -2.3051225022347666, -0.4851645253964004, 1.7428125591177641, 0.9307168302845221]","[0.13162073036832464, -0.7500550275981214, 0.2102717086057973, -2.2972056013128657, -0.4904329363987098, 1.7432460600785673, 0.9393614408294466]"
narrow_gate,fresh_safe_jitter,unguarded,2,0,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353411, 0.12719596477023198, 0.21749999999999936, 0.11875351382850674, -0.07902616503463938, 0.006502514412047855, 0.1296691581738657, 1.0]","[0.07249170670353411, 0.12719596477023198, 0.21749999999999936, 0.11875351382850674, -0.07902616503463938, 0.006502514412047855, 0.1296691581738657, 1.0]","[0.13162073036832464, -0.7500550275981214, 0.2102717086057973, -2.2972056013128657, -0.4904329363987098, 1.7432460600785673, 0.9393614408294466]","[0.1364535108152269, -0.7415752966134392, 0.22477170860579726, -2.289288700390965, -0.49570134740101907, 1.7436795610393705, 0.948006051374371]"
narrow_gate,fresh_safe_jitter,unguarded,2,1,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353453, 0.12719596477023032, 0.2175000000000006, 0.1187535138285134, -0.07902616503464105, 0.006502514412044524, 0.12966915817386737, 1.0]","[0.07249170670353453, 0.12719596477023032, 0.2175000000000006, 0.1187535138285134, -0.07902616503464105, 0.006502514412044524, 0.12966915817386737, 1.0]","[0.1364535108152269, -0.7415752966134392, 0.22477170860579726, -2.289288700390965, -0.49570134740101907, 1.7436795610393705, 0.948006051374371]","[0.14128629126212922, -0.7330955656287572, 0.2392717086057973, -2.2813717994690643, -0.5009697584033285, 1.7441130620001735, 0.9566506619192955]"
narrow_gate,fresh_safe_jitter,unguarded,2,2,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353453, 0.12719596477023198, 0.2175000000000006, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353453, 0.12719596477023198, 0.2175000000000006, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.14128629126212922, -0.7330955656287572, 0.2392717086057973, -2.2813717994690643, -0.5009697584033285, 1.7441130620001735, 0.9566506619192955]","[0.14611907170903152, -0.7246158346440751, 0.25377170860579734, -2.2734548985471634, -0.5062381694056378, 1.7445465629609767, 0.96529527246422]"
narrow_gate,fresh_safe_jitter,unguarded,2,3,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353369, 0.12719596477023032, 0.21749999999999936, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.1296691581738657, 1.0]","[0.07249170670353369, 0.12719596477023032, 0.21749999999999936, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.1296691581738657, 1.0]","[0.14611907170903152, -0.7246158346440751, 0.25377170860579734, -2.2734548985471634, -0.5062381694056378, 1.7445465629609767, 0.96529527246422]","[0.15095185215593376, -0.7161361036593931, 0.2682717086057973, -2.2655379976252625, -0.5115065804079472, 1.7449800639217798, 0.9739398830091444]"
narrow_gate,fresh_safe_jitter,unguarded,2,4,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353453, 0.12719596477023198, 0.21750000000000103, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353453, 0.12719596477023198, 0.21750000000000103, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.15095185215593376, -0.7161361036593931, 0.2682717086057973, -2.2655379976252625, -0.5115065804079472, 1.7449800639217798, 0.9739398830091444]","[0.15578463260283607, -0.7076563726747109, 0.28277170860579737, -2.2576210967033616, -0.5167749914102565, 1.745413564882583, 0.9825844935540688]"
narrow_gate,fresh_safe_jitter,unguarded,2,5,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353411, 0.12719596477023032, 0.21749999999999936, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353411, 0.12719596477023032, 0.21749999999999936, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.15578463260283607, -0.7076563726747109, 0.28277170860579737, -2.2576210967033616, -0.5167749914102565, 1.745413564882583, 0.9825844935540688]","[0.16061741304973834, -0.6991766416900289, 0.2972717086057973, -2.2497041957814607, -0.5220434024125659, 1.7458470658433862, 0.9912291040989933]"
narrow_gate,fresh_safe_jitter,unguarded,2,6,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353453, 0.12719596477023198, 0.2175000000000002, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353453, 0.12719596477023198, 0.2175000000000002, 0.1187535138285134, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.16061741304973834, -0.6991766416900289, 0.2972717086057973, -2.2497041957814607, -0.5220434024125659, 1.7458470658433862, 0.9912291040989933]","[0.16545019349664064, -0.6906969107053468, 0.31177170860579734, -2.24178729485956, -0.5273118134148752, 1.7462805668041894, 0.9998737146439178]"
narrow_gate,fresh_safe_jitter,unguarded,2,7,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.07249170670353411, 0.12719596477023032, 0.21749999999999936, 0.11875351382850674, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.07249170670353411, 0.12719596477023032, 0.21749999999999936, 0.11875351382850674, -0.07902616503464022, 0.006502514412047855, 0.12966915817386737, 1.0]","[0.16545019349664064, -0.6906969107053468, 0.31177170860579734, -2.24178729485956, -0.5273118134148752, 1.7462805668041894, 0.9998737146439178]","[0.17028297394354291, -0.6822171797206648, 0.3262717086057973, -2.2338703939376594, -0.5325802244171846, 1.7467140677649926, 1.0085183251888423]"
