scenario,payload_mass,execution_horizon,sequence_id,action_offset,executed_horizon,decision_status,policy_source,runtime_fallback,failure_stage,deadline_exceeded,state_mismatch_exceeded,state_mismatch_rad,policy_latency_ms,simulated_inference_wait_s,executed_interventions,planned_interventions,supervisor_latency_ms,observation_q,dispatch_q,actual_q_after
single_block,0.5,1,206,206,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.782000004022848,"[0.9165524969889955, 0.2521113991670286, -0.42540527485948865, -1.3727498010249524, 0.39858044770196127, 2.180283803017836, -0.661855576566604]","[0.9165524969889955, 0.2521113991670286, -0.42540527485948865, -1.3727498010249524, 0.39858044770196127, 2.180283803017836, -0.661855576566604]","[0.9275379224538998, 0.25589588376193173, -0.43991116818691267, -1.3718630346216882, 0.41024785061298136, 2.1829805215020093, -0.6613978422171486]"
single_block,0.5,1,207,207,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.006599997112062,"[0.9275379224538998, 0.25589588376193173, -0.43991116818691267, -1.3718630346216882, 0.41024785061298136, 2.1829805215020093, -0.6613978422171486]","[0.9275379224538998, 0.25589588376193173, -0.43991116818691267, -1.3718630346216882, 0.41024785061298136, 2.1829805215020093, -0.6613978422171486]","[0.9385236992940976, 0.25968090732708504, -0.4544230024275435, -1.3709743721424252, 0.4219209838531862, 2.185681401297036, -0.6609392294439521]"
single_block,0.5,1,208,208,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,12.714600001345389,"[0.9385236992940976, 0.25968090732708504, -0.4544230024275435, -1.3709743721424252, 0.4219209838531862, 2.185681401297036, -0.6609392294439521]","[0.9385236992940976, 0.25968090732708504, -0.4544230024275435, -1.3709743721424252, 0.4219209838531862, 2.185681401297036, -0.6609392294439521]","[0.9494883420194921, 0.26346115769546735, -0.4689098164385674, -1.3700910893130893, 0.4335608779583101, 2.1883701244896883, -0.6604833197175085]"
single_block,0.5,1,209,209,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.271000002219807,"[0.9494883420194921, 0.26346115769546735, -0.4689098164385674, -1.3700910893130893, 0.4335608779583101, 2.1883701244896883, -0.6604833197175085]","[0.9494883420194921, 0.26346115769546735, -0.4689098164385674, -1.3700910893130893, 0.4335608779583101, 2.1883701244896883, -0.6604833197175085]","[0.9604683452446939, 0.26724887121632546, -0.48341996558275957, -1.3692089274369885, 0.4452266584180146, 2.191064769499843, -0.660025766222407]"
single_block,0.5,1,210,210,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.387799996649846,"[0.9604683452446939, 0.26724887121632546, -0.48341996558275957, -1.3692089274369885, 0.4452266584180146, 2.191064769499843, -0.660025766222407]","[0.9604683452446939, 0.26724887121632546, -0.48341996558275957, -1.3692089274369885, 0.4452266584180146, 2.191064769499843, -0.660025766222407]","[0.9714330796650195, 0.27103639403361585, -0.49790855645501275, -1.3683302521571052, 0.456868496271897, 2.1937524460675246, -0.6595695854709861]"
single_block,0.5,1,211,211,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.231899995531421,"[0.9714330796650195, 0.27103639403361585, -0.49790855645501275, -1.3683302521571052, 0.456868496271897, 2.1937524460675246, -0.6595695854709861]","[0.9714330796650195, 0.27103639403361585, -0.49790855645501275, -1.3683302521571052, 0.456868496271897, 2.1937524460675246, -0.6595695854709861]","[0.9824145830706931, 0.27483110662281873, -0.5124174982605229, -1.3674516094036688, 0.4685352897532169, 2.19644683805749, -0.6591117478402533]"
single_block,0.5,1,212,212,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.835699998191558,"[0.9824145830706931, 0.27483110662281873, -0.5124174982605229, -1.3674516094036688, 0.4685352897532169, 2.19644683805749, -0.6591117478402533]","[0.9824145830706931, 0.27483110662281873, -0.5124174982605229, -1.3674516094036688, 0.4685352897532169, 2.19644683805749, -0.6591117478402533]","[0.9933995416035746, 0.2786289923509056, -0.5269291591736233, -1.3665722263794544, 0.48020780718035655, 2.1991444111022824, -0.6586530590830261]"
single_block,0.5,1,213,213,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.793300002755132,"[0.9933995416035746, 0.2786289923509056, -0.5269291591736233, -1.3665722263794544, 0.48020780718035655, 2.1991444111022824, -0.6586530590830261]","[0.9933995416035746, 0.2786289923509056, -0.5269291591736233, -1.3665722263794544, 0.48020780718035655, 2.1991444111022824, -0.6586530590830261]","[1.0043666390200308, 0.28241933535580344, -0.5414121286212265, -1.365695678145717, 0.49184739174948583, 2.2018300945448863, -0.6581971346180584]"
single_block,0.5,1,214,214,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,11.613400005444419,"[1.0043666390200308, 0.28241933535580344, -0.5414121286212265, -1.365695678145717, 0.49184739174948583, 2.2018300945448863, -0.6581971346180584]","[1.0043666390200308, 0.28241933535580344, -0.5414121286212265, -1.365695678145717, 0.49184739174948583, 2.2018300945448863, -0.6581971346180584]","[1.0153513919344783, 0.28621275199919183, -0.5559172387903781, -1.3648162976595168, 0.5035131985621167, 2.2045227335460003, -0.6577396184605484]"
single_block,0.5,1,215,215,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.97029999375809,"[1.0153513919344783, 0.28621275199919183, -0.5559172387903781, -1.3648162976595168, 0.5035131985621167, 2.2045227335460003, -0.6577396184605484]","[1.0153513919344783, 0.28621275199919183, -0.5559172387903781, -1.3648162976595168, 0.5035131985621167, 2.2045227335460003, -0.6577396184605484]","[1.0263211328325172, 0.29000002437474215, -0.5704009214497856, -1.3639360226655464, 0.5151552760431228, 2.207210005059556, -0.6572835104766219]"
single_block,0.5,1,216,216,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.4071999988518655,"[1.0263211328325172, 0.29000002437474215, -0.5704009214497856, -1.3639360226655464, 0.5151552760431228, 2.207210005059556, -0.6572835104766219]","[1.0263211328325172, 0.29000002437474215, -0.5704009214497856, -1.3639360226655464, 0.5151552760431228, 2.207210005059556, -0.6572835104766219]","[1.03730602733578, 0.2937904918155753, -0.5849072872896316, -1.3630531257292067, 0.5268224179647285, 2.209905264161828, -0.6568257449110889]"
single_block,0.5,1,217,217,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.528899997647386,"[1.03730602733578, 0.2937904918155753, -0.5849072872896316, -1.3630531257292067, 0.5268224179647285, 2.209905264161828, -0.6568257449110889]","[1.03730602733578, 0.2937904918155753, -0.5849072872896316, -1.3630531257292067, 0.5268224179647285, 2.209905264161828, -0.6568257449110889]","[1.0482917964362641, 0.297581972180123, -0.5994193551371922, -1.3621685826979184, 0.5384952126568541, 2.212604576864075, -0.6563671024243393]"
single_block,0.5,1,218,218,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.219900002179202,"[1.0482917964362641, 0.297581972180123, -0.5994193551371922, -1.3621685826979184, 0.5384952126568541, 2.212604576864075, -0.6563671024243393]","[1.0482917964362641, 0.297581972180123, -0.5994193551371922, -1.3621685826979184, 0.5384952126568541, 2.212604576864075, -0.6563671024243393]","[1.0592569427551048, 0.30136579830623256, -0.6139047974157729, -1.3612878440188898, 0.5501349840219624, 2.2152921756657724, -0.6559111870134194]"
single_block,0.5,1,219,219,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.59050000103889,"[1.0592569427551048, 0.30136579830623256, -0.6139047974157729, -1.3612878440188898, 0.5501349840219624, 2.2152921756657724, -0.6559111870134194]","[1.0592569427551048, 0.30136579830623256, -0.6139047974157729, -1.3612878440188898, 0.5501349840219624, 2.2152921756657724, -0.6559111870134194]","[1.070237804023694, 0.30515538019760324, -0.6284143785472678, -1.3604067640901063, 0.5618008191454109, 2.217986226167903, -0.6554536358396823]"
single_block,0.5,1,220,220,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.074199998693075,"[1.070237804023694, 0.30515538019760324, -0.6284143785472678, -1.3604067640901063, 0.5618008191454109, 2.217986226167903, -0.6554536358396823]","[1.070237804023694, 0.30515538019760324, -0.6284143785472678, -1.3604067640901063, 0.5618008191454109, 2.217986226167903, -0.6554536358396823]","[1.0812034122949405, 0.30894139378986846, -0.6429021111398028, -1.359526910615718, 0.5734427446880913, 2.22067419306617, -0.6549974735325559]"
single_block,0.5,1,221,221,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.852900005469564,"[1.0812034122949405, 0.30894139378986846, -0.6429021111398028, -1.359526910615718, 0.5734427446880913, 2.22067419306617, -0.6549974735325559]","[1.0812034122949405, 0.30894139378986846, -0.6429021111398028, -1.359526910615718, 0.5734427446880913, 2.22067419306617, -0.6549974735325559]","[1.0921851652770371, 0.3127336413735732, -0.6574113392270841, -1.3586462744006749, 0.585109667161249, 2.223369290355203, -0.6545396516490495]"
single_block,0.5,1,222,222,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.109199999831617,"[1.0921851652770371, 0.3127336413735732, -0.6574113392270841, -1.3586462744006749, 0.585109667161249, 2.223369290355203, -0.6545396516490495]","[1.0921851652770371, 0.3127336413735732, -0.6574113392270841, -1.3586462744006749, 0.585109667161249, 2.223369290355203, -0.6545396516490495]","[1.1031699322047341, 0.31652855580131517, -0.6719241617624957, -1.3577644750093947, 0.5967822241933008, 2.226067862931235, -0.6540809732594284]"
single_block,0.5,1,223,223,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.793700005800929,"[1.1031699322047341, 0.31652855580131517, -0.6719241617624957, -1.3577644750093947, 0.5967822241933008, 2.226067862931235, -0.6540809732594284]","[1.1031699322047341, 0.31652855580131517, -0.6719241617624957, -1.3577644750093947, 0.5967822241933008, 2.226067862931235, -0.6540809732594284]","[1.1141364003427168, 0.32031539795991093, -0.6864076653081168, -1.3568855345390387, 0.6084219099026484, 2.228754501126296, -0.6536250594676144]"
single_block,0.5,1,224,224,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.446900006267242,"[1.1141364003427168, 0.32031539795991093, -0.6864076653081168, -1.3568855345390387, 0.6084219099026484, 2.228754501126296, -0.6536250594676144]","[1.1141364003427168, 0.32031539795991093, -0.6864076653081168, -1.3568855345390387, 0.6084219099026484, 2.228754501126296, -0.6536250594676144]","[1.125120103056174, 0.32410778672077184, -0.7009143557621808, -1.3560054132905195, 0.6200877880375266, 2.2314475748641365, -0.653167531728119]"
single_block,0.5,1,225,225,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.6214999969815835,"[1.125120103056174, 0.32410778672077184, -0.7009143557621808, -1.3560054132905195, 0.6200877880375266, 2.2314475748641365, -0.653167531728119]","[1.125120103056174, 0.32410778672077184, -0.7009143557621808, -1.3560054132905195, 0.6200877880375266, 2.2314475748641365, -0.653167531728119]","[1.1360889809858457, 0.3278949622227549, -0.7153988724674624, -1.3551251200957268, 0.6317297941684428, 2.2341349730373437, -0.6527114106271195]"
single_block,0.5,1,226,226,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.124200001067948,"[1.1360889809858457, 0.3278949622227549, -0.7153988724674624, -1.3551251200957268, 0.6317297941684428, 2.2341349730373437, -0.6527114106271195]","[1.1360889809858457, 0.3278949622227549, -0.7153988724674624, -1.3551251200957268, 0.6317297941684428, 2.2341349730373437, -0.6527114106271195]","[1.1470730961565978, 0.3316875561353893, -0.729906042788953, -1.354243635965763, 0.6433968130089219, 2.2368298347625277, -0.6522536235272489]"
single_block,0.5,1,227,227,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.067400005122181,"[1.1470730961565978, 0.3316875561353893, -0.729906042788953, -1.354243635965763, 0.6433968130089219, 2.2368298347625277, -0.6522536235272489]","[1.1470730961565978, 0.3316875561353893, -0.729906042788953, -1.354243635965763, 0.6433968130089219, 2.2368298347625277, -0.6522536235272489]","[1.1580588389991668, 0.33548188914401805, -0.7444184247467114, -1.3533607820200668, 0.6550694064054258, 2.2395285833136507, -0.651794965420025]"
single_block,0.5,1,228,228,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.1161999983596615,"[1.1580588389991668, 0.33548188914401805, -0.7444184247467114, -1.3533607820200668, 0.6550694064054258, 2.2395285833136507, -0.651794965420025]","[1.1580588389991668, 0.33548188914401805, -0.7444184247467114, -1.3533607820200668, 0.6550694064054258, 2.2395285833136507, -0.651794965420025]","[1.1690247905459379, 0.33926705102549587, -0.7589025547873065, -1.352480717438879, 0.6667091408382317, 2.242215710676954, -0.6513390567347696]"
single_block,0.5,1,229,229,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.511899999168236,"[1.1690247905459379, 0.33926705102549587, -0.7589025547873065, -1.352480717438879, 0.6667091408382317, 2.242215710676954, -0.6513390567347696]","[1.1690247905459379, 0.33926705102549587, -0.7589025547873065, -1.352480717438879, 0.6667091408382317, 2.242215710676954, -0.6513390567347696]","[1.1800065978521588, 0.3430582584943081, -0.7734113559027374, -1.3516003841155733, 0.6783750358061013, 2.244909279157846, -0.6508815081555025]"
single_block,0.5,1,230,230,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.856199994217604,"[1.1800065978521588, 0.3430582584943081, -0.7734113559027374, -1.3516003841155733, 0.6783750358061013, 2.244909279157846, -0.6508815081555025]","[1.1800065978521588, 0.3430582584943081, -0.7734113559027374, -1.3516003841155733, 0.6783750358061013, 2.244909279157846, -0.6508815081555025]","[1.1909732897774978, 0.3468442062069197, -0.7878980976420796, -1.350720052123051, 0.6900169940266542, 2.2475972073678534, -0.650425361614526]"
single_block,0.5,1,231,231,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.8389999976498075,"[1.1909732897774978, 0.3468442062069197, -0.7878980976420796, -1.350720052123051, 0.6900169940266542, 2.2475972073678534, -0.650425361614526]","[1.1909732897774978, 0.3468442062069197, -0.7878980976420796, -1.350720052123051, 0.6900169940266542, 2.2475972073678534, -0.650425361614526]","[1.1998190839151317, 0.3499454741547231, -0.7993837784291714, -1.3498400305586042, 0.6994393016100393, 2.249948435673103, -0.6500283923599908]"
single_block,0.5,1,232,232,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.758700001228135,"[1.1998190839151317, 0.3499454741547231, -0.7993837784291714, -1.3498400305586042, 0.6994393016100393, 2.249948435673103, -0.6500283923599908]","[1.1998190839151317, 0.3499454741547231, -0.7993837784291714, -1.3498400305586042, 0.6994393016100393, 2.249948435673103, -0.6500283923599908]","[1.2013839269235456, 0.3505528955839799, -0.8005936653511491, -1.3491422238067, 0.7010859139872666, 2.250858112622933, -0.6498815667537078]"
single_block,0.5,5,0,0,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.6169999956618994,"[-6.2693832868740056e-12, -0.7499999999998369, -8.506348615428234e-12, -2.2499999999997313, -1.2208337480657592e-11, 1.5500000000003227, 0.7499999999998253]","[-6.2693832868740056e-12, -0.7499999999998369, -8.506348615428234e-12, -2.2499999999997313, -1.2208337480657592e-11, 1.5500000000003227, 0.7499999999998253]","[-0.012819366631728708, -0.7150033121814585, -0.010017167426773122, -2.1921697114557657, -0.015609828966060363, 1.5789868072002489, 0.6701847727368944]"
single_block,0.5,5,5,5,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.78909999987809,"[-0.012819366631728708, -0.7150033121814585, -0.010017167426773122, -2.1921697114557657, -0.015609828966060363, 1.5789868072002489, 0.6701847727368944]","[-0.012819366631728708, -0.7150033121814585, -0.010017167426773122, -2.1921697114557657, -0.015609828966060363, 1.5789868072002489, 0.6701847727368944]","[-0.027408810821157162, -0.6802489397793626, -0.023098925093321072, -2.129201750758147, -0.032403307339403234, 1.6124898911706156, 0.5825732949305069]"
single_block,0.5,5,10,10,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.177100000262726,"[-0.027408810821157162, -0.6802489397793626, -0.023098925093321072, -2.129201750758147, -0.032403307339403234, 1.6124898911706156, 0.5825732949305069]","[-0.027408810821157162, -0.6802489397793626, -0.023098925093321072, -2.129201750758147, -0.032403307339403234, 1.6124898911706156, 0.5825732949305069]","[-0.0407590787388845, -0.6444172573302067, -0.03382057060716374, -2.068940089218845, -0.04877242055425692, 1.6443428151873258, 0.49563231908106214]"
single_block,0.5,5,15,15,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.380700004228856,"[-0.0407590787388845, -0.6444172573302067, -0.03382057060716374, -2.068940089218845, -0.04877242055425692, 1.6443428151873258, 0.49563231908106214]","[-0.0407590787388845, -0.6444172573302067, -0.03382057060716374, -2.068940089218845, -0.04877242055425692, 1.6443428151873258, 0.49563231908106214]","[-0.0545571701483257, -0.6092265644526333, -0.045417851008401657, -2.0080106084743843, -0.06525786596136322, 1.6763922027980556, 0.4088328548055164]"
single_block,0.5,5,20,20,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.611099997826386,"[-0.0545571701483257, -0.6092265644526333, -0.045417851008401657, -2.0080106084743843, -0.06525786596136322, 1.6763922027980556, 0.4088328548055164]","[-0.0545571701483257, -0.6092265644526333, -0.045417851008401657, -2.0080106084743843, -0.06525786596136322, 1.6763922027980556, 0.4088328548055164]","[-0.06823816633849067, -0.5738759960756797, -0.056773532468390564, -1.9471158818038632, -0.08174579927282155, 1.7085474202416195, 0.3216019877966445]"
single_block,0.5,5,25,25,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.716299998515751,"[-0.06823816633849067, -0.5738759960756797, -0.056773532468390564, -1.9471158818038632, -0.08174579927282155, 1.7085474202416195, 0.3216019877966445]","[-0.06823816633849067, -0.5738759960756797, -0.056773532468390564, -1.9471158818038632, -0.08174579927282155, 1.7085474202416195, 0.3216019877966445]","[-0.08193474829369726, -0.5385218208022543, -0.06817062433131078, -1.886307654266599, -0.09821408762397439, 1.7405974935744915, 0.23466531068831284]"
single_block,0.5,5,30,30,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.462399997166358,"[-0.08193474829369726, -0.5385218208022543, -0.06817062433131078, -1.886307654266599, -0.09821408762397439, 1.7405974935744915, 0.23466531068831284]","[-0.08193474829369726, -0.5385218208022543, -0.06817062433131078, -1.886307654266599, -0.09821408762397439, 1.7405974935744915, 0.23466531068831284]","[-0.09563650432384915, -0.5031844402052726, -0.07956973817059299, -1.8254335021114223, -0.11469684551111324, 1.7727092621438045, 0.1475713591402632]"
single_block,0.5,5,35,35,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.072099997254554,"[-0.09563650432384915, -0.5031844402052726, -0.07956973817059299, -1.8254335021114223, -0.11469684551111324, 1.7727092621438045, 0.1475713591402632]","[-0.09563650432384915, -0.5031844402052726, -0.07956973817059299, -1.8254335021114223, -0.11469684551111324, 1.7727092621438045, 0.1475713591402632]","[-0.10932813855221607, -0.4678487940783142, -0.09095613168309395, -1.76460796413624, -0.1311636982621149, 1.8047668102726648, 0.06063452596863825]"
single_block,0.5,5,40,40,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.92490000417456,"[-0.10932813855221607, -0.4678487940783142, -0.09095613168309395, -1.76460796413624, -0.1311636982621149, 1.8047668102726648, 0.06063452596863825]","[-0.10932813855221607, -0.4678487940783142, -0.09095613168309395, -1.76460796413624, -0.1311636982621149, 1.8047668102726648, 0.06063452596863825]","[-0.12301587317050001, -0.43251525937759827, -0.10233878965172775, -1.7038030202369778, -0.14761900902222788, 1.8367887648305077, -0.026168543907214254]"
single_block,0.5,5,45,45,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.065299996407703,"[-0.12301587317050001, -0.43251525937759827, -0.10233878965172775, -1.7038030202369778, -0.14761900902222788, 1.8367887648305077, -0.026168543907214254]","[-0.12301587317050001, -0.43251525937759827, -0.10233878965172775, -1.7038030202369778, -0.14761900902222788, 1.8367887648305077, -0.026168543907214254]","[-0.13672550390502464, -0.39717261070759696, -0.11374797632120442, -1.6429066574439624, -0.16411509479152825, 1.8689397949425581, -0.11339844664266285]"
single_block,0.5,5,50,50,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.277400000020862,"[-0.13672550390502464, -0.39717261070759696, -0.11374797632120442, -1.6429066574439624, -0.16411509479152825, 1.8689397949425581, -0.11339844664266285]","[-0.13672550390502464, -0.39717261070759696, -0.11374797632120442, -1.6429066574439624, -0.16411509479152825, 1.8689397949425581, -0.11339844664266285]","[-0.15041447127416105, -0.3618348887611916, -0.12512983256521232, -1.5820831352105058, -0.1805813974779208, 1.9009966392112132, -0.20033541105967848]"
single_block,0.5,5,55,55,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.405099997413345,"[-0.15041447127416105, -0.3618348887611916, -0.12512983256521232, -1.5820831352105058, -0.1805813974779208, 1.9009966392112132, -0.20033541105967848]","[-0.15041447127416105, -0.3618348887611916, -0.12512983256521232, -1.5820831352105058, -0.1805813974779208, 1.9009966392112132, -0.20033541105967848]","[-0.1641161216773095, -0.3264863896399701, -0.13652903156327603, -1.521219358219683, -0.19706455343348883, 1.9331048976602099, -0.28742931621051]"
single_block,0.5,5,60,60,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.749699998181313,"[-0.1641161216773095, -0.3264863896399701, -0.13652903156327603, -1.521219358219683, -0.19706455343348883, 1.9331048976602099, -0.28742931621051]","[-0.1641161216773095, -0.3264863896399701, -0.13652903156327603, -1.521219358219683, -0.19706455343348883, 1.9331048976602099, -0.28742931621051]","[-0.17780767415273574, -0.291155799950018, -0.14791541984055598, -1.460388563645853, -0.21353161075203722, 1.9651650964674583, -0.3743661501844551]"
single_block,0.5,5,65,65,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.84940000064671,"[-0.17780767415273574, -0.291155799950018, -0.14791541984055598, -1.460388563645853, -0.21353161075203722, 1.9651650964674583, -0.3743661501844551]","[-0.17780767415273574, -0.291155799950018, -0.14791541984055598, -1.460388563645853, -0.21353161075203722, 1.9651650964674583, -0.3743661501844551]","[-0.191494531753965, -0.25582232865087595, -0.15929733984159694, -1.3995820854090828, -0.22998712731273, 1.9971888894633718, -0.4611692396122622]"
single_block,0.5,5,70,70,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.42290000198409,"[-0.191494531753965, -0.25582232865087595, -0.15929733984159694, -1.3995820854090828, -0.22998712731273, 1.9971888894633718, -0.4611692396122622]","[-0.191494531753965, -0.25582232865087595, -0.15929733984159694, -1.3995820854090828, -0.22998712731273, 1.9971888894633718, -0.4611692396122622]","[-0.20503453808222705, -0.2298231894758109, -0.15662521360897505, -1.3546125235063637, -0.24906177593068407, 2.023925578245242, -0.5290037886316686]"
single_block,0.5,5,75,75,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.360599996696692,"[-0.20503453808222705, -0.2298231894758109, -0.15662521360897505, -1.3546125235063637, -0.24906177593068407, 2.023925578245242, -0.5290037886316686]","[-0.20503453808222705, -0.2298231894758109, -0.15662521360897505, -1.3546125235063637, -0.24906177593068407, 2.023925578245242, -0.5290037886316686]","[-0.1866991676756637, -0.22298303484502394, -0.07282389330471507, -1.3520040964407423, -0.2685874169807124, 2.0342716250995556, -0.5440119063076593]"
single_block,0.5,5,80,80,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.306399998720735,"[-0.1866991676756637, -0.22298303484502394, -0.07282389330471507, -1.3520040964407423, -0.2685874169807124, 2.0342716250995556, -0.5440119063076593]","[-0.1866991676756637, -0.22298303484502394, -0.07282389330471507, -1.3520040964407423, -0.2685874169807124, 2.0342716250995556, -0.5440119063076593]","[-0.17462432093009256, -0.2127713538402867, 0.0012262080685450187, -1.3501830805688344, -0.2891562279310145, 2.044577390892915, -0.5580936125685726]"
single_block,0.5,5,85,85,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.828600002336316,"[-0.17462432093009256, -0.2127713538402867, 0.0012262080685450187, -1.3501830805688344, -0.2891562279310145, 2.044577390892915, -0.5580936125685726]","[-0.17462432093009256, -0.2127713538402867, 0.0012262080685450187, -1.3501830805688344, -0.2891562279310145, 2.044577390892915, -0.5580936125685726]","[-0.16470277095751443, -0.20605784190833099, 0.07200499924912095, -1.3462245691942303, -0.3101324179792885, 2.0550971519699788, -0.5720659063683949]"
single_block,0.5,5,90,90,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,9.131799997703638,"[-0.16470277095751443, -0.20605784190833099, 0.07200499924912095, -1.3462245691942303, -0.3101324179792885, 2.0550971519699788, -0.5720659063683949]","[-0.16470277095751443, -0.20605784190833099, 0.07200499924912095, -1.3462245691942303, -0.3101324179792885, 2.0550971519699788, -0.5720659063683949]","[-0.15324875438710828, -0.19868323831093973, 0.14509693055925024, -1.3427233157446157, -0.3308353678211917, 2.0657822258789222, -0.5860567834826914]"
single_block,0.5,5,95,95,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.713700000545941,"[-0.15324875438710828, -0.19868323831093973, 0.14509693055925024, -1.3427233157446157, -0.3308353678211917, 2.0657822258789222, -0.5860567834826914]","[-0.15324875438710828, -0.19868323831093973, 0.14509693055925024, -1.3427233157446157, -0.3308353678211917, 2.0657822258789222, -0.5860567834826914]","[-0.14227378831436704, -0.19077127372057692, 0.21754184286205053, -1.339539902544559, -0.3516581913142021, 2.0762901719805402, -0.6001081301839761]"
single_block,0.5,5,100,100,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.402700004400685,"[-0.14227378831436704, -0.19077127372057692, 0.21754184286205053, -1.339539902544559, -0.3516581913142021, 2.0762901719805402, -0.6001081301839761]","[-0.14227378831436704, -0.19077127372057692, 0.21754184286205053, -1.339539902544559, -0.3516581913142021, 2.0762901719805402, -0.6001081301839761]","[-0.13126596118106656, -0.18316045466208772, 0.28997914157737814, -1.3361638998149528, -0.37244542399106667, 2.0868369799409154, -0.6141113146699687]"
single_block,0.5,5,105,105,5,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.59540000197012,"[-0.13126596118106656, -0.18316045466208772, 0.28997914157737814, -1.3361638998149528, -0.37244542399106667, 2.0868369799409154, -0.6141113146699687]","[-0.13126596118106656, -0.18316045466208772, 0.28997914157737814, -1.3361638998149528, -0.37244542399106667, 2.0868369799409154, -0.6141113146699687]","[-0.12019121636080801, -0.17557890322360387, 0.36254179225409194, -1.3327753871660124, -0.393242447630527, 2.097420939735671, -0.6281412119999732]"
