schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,mode,latency_source,replan_steps,latency_steps,query_index,observation_step,response_step,observation_captured_monotonic_ns,policy_call_started_monotonic_ns,policy_call_finished_monotonic_ns,response_ready_monotonic_ns,clock_trace_complete,observation_age_ms,inference_latency_ms,response_delivery_elapsed_ms,policy_inference_latency_ms,server_inference_latency_ms,response_jitter_requested_ms,jitter_key_sha256,completed_controller_steps,simulated_catchup_steps,action_chunk_steps,measured_stale_steps,action_offset_steps,selected_stop_step,available_suffix_steps,deadline_exceeded,horizon_overrun,age_refresh_index,fallback_hold_steps,alignment_disposition,alignment_reason,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,10,84,87,18587458215251,18587460817382,18587546212195,18587626376626,True,168.16137500063633,85.39481299885665,80.16443100132165,58.675493997725425,83.8102239977161,80.0,c06e3517866a036a79a253724c6b1984e2b12174bb3018a65874cbb7e413eb50,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.028507691908204066,0.05988837004174848,0.0006723433420268137,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,11,92,94,18587851011112,18587853627354,18587938403365,18587978555452,True,127.54433999725734,84.77601099730236,40.15208700002404,58.61668600118719,83.19327599747339,40.0,03da89d5ca05355580f0e08cb58f8da964d3df80522322fd6bc35f05b100a4f5,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02131695359726336,0.018049006070436753,0.0002613231182066753,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,12,99,100,18588170190916,18588172847033,18588258310017,18588258391472,True,88.20055600153864,85.46298399960506,0.08145500032696873,58.71732699961285,83.66802100135828,0.0,5524a838cb9eda70b08dcc653d062c7cfae5554aaf5325fac6c67a50494b3d01,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.011266933632184317,0.011887609415128468,8.467284377559892e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,13,105,108,18588417800740,18588420436250,18588507370156,18588587546971,True,169.7462310003175,86.93390600092243,80.17681500132312,59.043956996902125,85.42496399968513,80.0,49904ce0e38756ea1f2f37bee21f7d06bed5e3bea913ad2d57495a060f5aa0ab,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.042673901921659485,0.03931023025776103,0.00018467706112414942,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,14,113,116,18588811791880,18588814537000,18588900459441,18588980644140,True,168.85225999794784,85.92244100145763,80.18469899980118,58.68202199781081,84.30507900266093,80.0,8221508af351be9eefbbf647cde4ba8c2deee1ec487f4f909a0d0a6f06d38d97,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03184342841894897,0.02771491615407726,0.00015004242890871797,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,15,121,122,18589215105539,18589217643801,18589302428399,18589302474799,True,87.36925999983214,84.78459800244309,0.046399996790569276,58.62753600013093,83.48351399763487,0.0,b10c24cb52246f1cc2c7c6ade10db2c2dd97d3e6a8bf9b70b637a2920a7995db,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009176046829402323,0.00679707733773813,0.00013459645830585102,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,16,127,129,18589508433844,18589511010062,18589595050334,18589635189790,True,126.75594599932083,84.04027199867414,40.13945599945146,58.47696799901314,82.5764490000438,40.0,9655d72c148fe9c17ddc734207d9d4258a38b76b99e276a971788d2c4142f940,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.003731115192104894,0.029892050219134835,0.00032351579277880996,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,17,134,135,18589844232087,18589846766272,18589932442767,18589932503651,True,88.27156400002423,85.67649500037078,0.060884001868544146,58.768873001099564,84.04106499801856,0.0,2f384a754d733e882f34c0041767330cf78f6d6d7ab5a1d1a225595c7d8b4f43,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.006443992738137034,0.006588018529028315,0.004370368328053759,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,18,140,143,18590088516385,18590091156424,18590175197355,18590255384141,True,166.867756001011,84.04093100034515,80.18678599910345,58.62282599991886,82.48008599912282,80.0,3949e3579fce4236025f412183a1559a30ffbab1704eb1d655b2b717ff1facdb,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.029861395322270473,0.018160961261640848,0.0026156448716852035,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,19,148,152,18590457085510,18590459627866,18590544278170,18590704536398,True,247.45088800045778,84.65030400111573,160.258227999293,58.65168899981654,83.0743149999762,160.0,cd19f15f7ad84f97f56e83e3a8eb9e53c6d92edf2e19db744645cd0a5918ae6a,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03025624954945129,0.03772299335344939,0.00016323130842539613,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,20,157,161,18590926431355,18590929054526,18591014046991,18591174297387,True,247.8660319975461,84.99246499923174,160.25039599844604,58.63228000089293,83.51281700015534,160.0,cb9d7c10846f4a17beb010847d37446367da1bb46377f55a79722b8aa10ede14,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03820951063817755,0.038794075134543464,0.0001096023198546292,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,21,166,169,18591403147715,18591405746452,18591490556301,18591570759239,True,167.61152400067658,84.80984899870236,80.20293799927458,58.72730199916987,83.28162299949327,80.0,f928729732361822676397baaa35d9af041ba3097ccf6395822de9e77631b75e,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03290654760886411,0.050274038094920974,6.619903945008498e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,22,174,178,18591806999488,18591809534554,18591896104504,18592056382582,True,249.38309400022263,86.56995000274037,160.2780779976456,58.543319999444066,84.7289279990946,160.0,0fba7ad7a7aecb272b224e2dbecdf4b66e935cf1155933112e2a4e8eafafadaf,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01744390376478528,0.0409411983623867,7.23926469312422e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,23,183,187,18592291023112,18592293620544,18592378489455,18592538814973,True,247.79186099840445,84.86891100255889,160.32551799798966,58.55239799711853,83.16820400068536,160.0,7ef6e5fcb387f30b7819b838e1aa66fa463f391f7772ecf777fc7d15283ded76,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01052959063255404,0.015752155808286,0.0018077240450440832,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,24,192,193,18592767650309,18592770301128,18592855034402,18592855091622,True,87.4413130004541,84.73327400133712,0.057220000599045306,58.40955500025302,83.08856100120465,0.0,3d960d131c2ac7903e63d84d75c254ba7b24d25350e14dee7b49b7fb43b1e516,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0066950177213748125,0.01460397274208075,4.084436018710058e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,25,198,200,18593003856036,18593006391567,18593091849040,18593132018832,True,128.16279599792324,85.45747300013318,40.16979199877824,58.86340299912263,84.10346199889318,40.0,b8109fa579f666a90642654cfc9146d3038cbe951c9a8fe824ba440514d990d2,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.003151447617358845,0.021678462599615925,0.009139148500959645,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,26,205,207,18593307801622,18593310360352,18593395845252,18593435983897,True,128.18227500247303,85.48489999884623,40.138645003025886,58.65440700290492,83.97337700080243,40.0,5442899708de9ff9f839016ea24c5d82c27ee49efc75597425b85bbec94b7ff8,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01730731696190692,0.032116679755352866,0.00831565240198821,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,27,212,216,18593609032498,18593611550465,18593694976609,18593855228970,True,246.19647199870087,83.42614399953163,160.252360998129,58.59624399818131,82.11376300096163,160.0,7cef2cdf76d47cf7d0925b90ad22e5f9bc4b14fff4f011a8d1d03568b9914aea,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02813305250918741,0.05799176796307053,0.00032461294877608043,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,28,221,224,18594076029431,18594078544774,18594162591706,18594242767856,True,166.73842500313185,84.04693199918256,80.17615000062506,58.428880001883954,82.6994620001642,80.0,6597c116653cdcc66b476831afe2f9524f66582b44fe3632a65ebf45e6f4c1df,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02266965503938621,0.013111319325540965,0.00010588229819614992,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_012/h_05/l_000,135,libero_spatial,5,12,async_unguarded,measured_wall,5,0,29,229,230,18594441890752,18594444470282,18594530383638,18594530487896,True,88.59714400023222,85.91335600067396,0.10425800064695068,58.86107699916465,84.10117799940053,0.0,ff821490a502e1b4119cc3691f0d7a403114076ff92a13eb00d689b08bc9f4d1,1,1,10,2,0,7,8,False,False,0,0,terminal_before_dispatch,step_budget_exhausted_during_delay,False,step_budget_exhausted_during_delay,,0.010072506572101684,0.01014655119695022,2.4323167589858363e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,0,10,14,18596648563744,18596651346542,18596736646319,18596896905067,True,248.34132300020428,85.29977700163727,160.25874799743178,58.7538809995749,83.35946799707017,160.0,8a105da0fb2b5ce796ce08c6bfbc947ce0d9ad1fed12b8ba5baf3c9149a209a2,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0006355686185248238,0.0026632156929712746,0.0002834397580462264,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,1,19,21,18597128485726,18597131244421,18597215161381,18597255306137,True,126.82041100197239,83.91695999671356,40.14475600342848,58.505654997134116,82.39738400152419,40.0,be7a361d8bb85ac5f323aead89f75a97cb6397c2d77bd24f7cb4db84ff2ad94b,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01773883984778531,0.006178348120845481,7.494694404893559e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,2,26,28,18597436832855,18597439506685,18597523521010,18597563663668,True,126.83081299837795,84.01432499886141,40.14265799924033,58.22041600185912,82.79276500252308,40.0,be3b82fc925d021d5fcd9cba25fa4b47a0cac6b1e05b626577dd7cf618034f60,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.023475604914373737,0.000976051677979459,5.7823641332402365e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,3,33,34,18597745519716,18597748096098,18597831777468,18597831834473,True,86.31475699803559,83.68137000070419,0.05700499968952499,58.61231000017142,82.55659199858201,0.0,a57f7fc9c3876dc828a2290713ba3aa07b7629b6530661e893869e0229d796ae,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010996320004969942,0.011179259871155478,1.9755205428677314e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,4,39,40,18597986327954,18597988898677,18598072525918,18598072573362,True,86.24540799792157,83.62724100152263,0.047443998482776806,58.3750260011584,82.43918799780658,0.0,6c8a270e0407da7c77232402ac903bb6d669daf6da37a2130ec1922f040a46b4,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.011954979765738555,0.015004204035208496,1.6003039157941323e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,5,45,49,18598227878485,18598230480746,18598313960212,18598474206183,True,246.32769800155074,83.47946600042633,160.2459710011317,58.72398700012127,82.20829899801174,160.0,40170553a47d754f54200d2cb6d66c50846000ee19db7e954d6ee629109828b7,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.052791047730918236,0.03717967220714262,4.558405369018553e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,6,54,58,18598763090189,18598765724928,18598851688658,18599011930045,True,248.8398559980851,85.96373000182211,160.24138699867763,58.67076799768256,84.48739499726798,160.0,b08a4506aa53702fb6c3a721e6ac0560b5bba7457033b3310c5b1f9b2375105b,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0037168004280949433,0.043765801321578035,0.019039153024778245,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,7,63,66,18599336354372,18599338955910,18599423320523,18599503486949,True,167.13257700030226,84.36461300152587,80.16642599977786,58.411422000062885,83.00141600193456,80.0,6a804e83f8f2c44ab141e7313931e517ac82b5e75a149c38e530a59393cd4331,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0024442017520943677,0.04114061584965706,0.0017012022404048928,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,8,71,75,18599759811817,18599762447922,18599847017892,18600007259933,True,247.44811600248795,84.56997000030242,160.24204100176576,58.419290002348134,83.313586001168,160.0,169ad09e7781ed43a9b01af7402258095b851ed724558d5777dddfd3aa34649c,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022463207643697337,0.06250830234594551,0.0012798484958184003,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,9,80,82,18600307773335,18600312416813,18600397503397,18600437694197,True,129.92086200029007,85.08658399659907,40.190800002164906,58.56030799986911,83.41453499815543,40.0,c35a3b4e1d4db9e181e653f8bb1235538ddd3cf7463eefe4c014db884a0e4a56,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.018153373807389024,0.03377098956375187,0.001221506531986518,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,10,87,89,18600712035848,18600714607357,18600801320568,18600841487647,True,129.45179900270887,86.71321099973284,40.1670790015487,58.595380000042496,84.80668400079594,40.0,729efb39417770b5421a39ba48a66fe813cc2e8f63e2a5bd5a72e0b3aa81b7af,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.020605550918648824,0.02951076335752485,0.0006345666335489325,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,11,94,97,18601044507466,18601047057741,18601133204473,18601213396447,True,168.888981002965,86.14673199917888,80.19197400062694,58.550992001983104,84.44138299819315,80.0,f17dfb824caf907a845ad21ce6f4c05190d4cf5ba2d004ac2054232b37a8f230,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0339554831352676,0.01489950097341868,0.0005926570192848132,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,12,102,106,18601441379261,18601443944310,18601529596389,18601689849322,True,248.47006100026192,85.65207900028327,160.25293300117482,58.61225400076364,83.95778500198503,160.0,e4cdd7fd8b5a53f798341c1ae37d196b59c4a62ae3d08d5a2793c9f211e72b93,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.04795222243606167,0.025945110896873094,0.0006288853563254926,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,13,111,113,18601948254398,18601950883124,18602034468799,18602074605653,True,126.35125499946298,83.5856750018138,40.1368540005933,58.429066000826424,82.29289799783146,40.0,ef16302f9478667182b5c0d98168049809e6d7e77fca0f09f8e03f27e8d47128,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022986922539582438,0.01456516494149759,0.00018454534824611504,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,14,118,119,18602272932175,18602275515235,18602358502039,18602358546770,True,85.6145949983329,82.98680399821023,0.04473100125323981,58.45443200087175,81.79721000124118,0.0,2d99ab197b1c48d07afc15224a94231b6e038fa67fad0a081f17b61a2a352284,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0074761072299865654,0.00769519701939546,2.3138668964267032e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,15,124,126,18602517029497,18602519653369,18602602155078,18602642287345,True,125.25784799800022,82.50170899918885,40.1322670004447,58.1720240006689,81.33150800131261,40.0,05388febb2ce04d586d839a0aafb89aa1c12d31214130a6cfdba80a7812845e6,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022572362603108003,0.02022148733603427,9.440489711840016e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,16,131,135,18602880216133,18602882768063,18602969037345,18603129340585,True,249.12445200243383,86.26928200101247,160.3032400016673,58.79678000201238,84.44963199872291,160.0,e9385796ee4b120fe7383a5e84c3508d47b359db56426718905f2df9aa19bdb8,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.004297435861309889,0.08355231324370602,0.0005705306023598578,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,17,140,141,18603459674422,18603462448780,18603547900118,18603547965473,True,88.29105100085144,85.45133799998439,0.06535500142490491,58.612636999896495,83.81594700040296,0.0,98b63ee32f64a9a05a2edb00f91b914d972ab8e4bb341906019a7d8a53e69859,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.007276799188120862,0.005276913336650768,0.004367123605213588,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,18,146,149,18603713809970,18603716390302,18603800206640,18603880389591,True,166.57962099998258,83.8163379994512,80.1829509982781,58.708373002446024,82.54178399874945,80.0,c35f29e23dc6b70e59211ce8323de673634dfd3d480ade2ed59a0fe91ba12bf3,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02958193486083055,0.04956040001378179,0.002632810996356892,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,19,154,157,18604080184166,18604082733755,18604168559278,18604248804978,True,168.62081200088141,85.82552300140378,80.24569999906817,58.971280999685405,83.80263599974569,80.0,74bf33e0403a4a16085ba5d98fda7ae4253bb9b274f8c717e38a37e6bd2d0c4c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02644194444159808,0.04846807065033516,0.0001299078424723682,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,20,162,166,18604449795500,18604452419498,18604537499444,18604697785454,True,247.98995399760315,85.07994599858648,160.28600999925402,58.78447800205322,83.49173300302937,160.0,4212f4d4cb206d03e03d0cebb229a4d6f140d7d566f08b7f94411cef700cb68f,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022965607749786763,0.041921440358740195,0.000128139164979911,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,21,171,172,18604918726899,18604921353258,18605008776398,18605008869953,True,90.14305399978184,87.42314000119222,0.09355499787488952,58.92097799733165,85.62933799839811,0.0,eb4c4d2f2d081bacc9bba7c4b6a9db11b59381f373113bfe3fcb5e71b0a1c0c7,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009460194848281958,0.003854766935049652,2.3818071044741373e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,22,177,178,18605157907423,18605160791409,18605246256760,18605246338756,True,88.43133299887995,85.46535100322217,0.08199599687941372,58.54938099946594,83.8254890004464,0.0,24155d2e57a20ea0d6e4bc84139169a8223640529e5da0a39cf4e4a24b8928bc,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010331564141372904,0.009921354050784072,1.693712635419259e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_013/h_05/l_000,136,libero_spatial,5,13,async_unguarded,measured_wall,5,0,23,183,185,18605397970227,18605400557196,18605486400242,18605526622393,True,128.65216600039275,85.84304599935422,40.222151001216844,58.72961400018539,83.9387310006714,40.0,0a6846720e785ef508b8e272eaf29045a9a641c081b3daf29b88145aec6eb133,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012579953750651896,0.02178055495250037,0.0006850698990523013,,,
